"Var1","Var2","Var3","modularity","partition","time","algorithm","network"
"1","0","0","0.640788594341724","1,1,1,2,3,4,1,5,1,4,4,5,5,4,4,5,2,6,7,3,2,1,6,6,7,3,2,3,8,2,1,6,6,7,7,3,2,2,1,5,5,5,5,5,5,3,8,8,8,8,8,8,8,8","0.000690937042236328","louvain","edit-mhwiktionary.graphml"
"0.99","0.01","0","0.340236686390532","1,2,1,1,1,3,2,1,4,5,3,6,7,8,3,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47","0.000469207763671875","louvain","edit-mhwiktionary.graphml"
"0.98","0.02","0","0.340236686390532","1,2,1,1,1,3,2,1,4,5,3,6,7,8,3,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47","0.000445842742919922","louvain","edit-mhwiktionary.graphml"
"0.97","0.03","0","0.340236686390532","1,2,1,1,1,3,2,1,4,5,3,6,7,8,3,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47","0.000463008880615234","louvain","edit-mhwiktionary.graphml"
"0.96","0.04","0","0.340236686390532","1,1,2,1,1,3,1,2,4,5,3,6,7,8,3,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47","0.00064396858215332","louvain","edit-mhwiktionary.graphml"
"0.95","0.05","0","0.340236686390532","1,2,1,1,1,3,2,1,4,5,3,6,7,8,3,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47","0.000361919403076172","louvain","edit-mhwiktionary.graphml"
"0.94","0.06","0","0.340236686390532","1,1,2,1,1,3,1,2,4,5,3,6,7,8,3,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47","0.000247955322265625","louvain","edit-mhwiktionary.graphml"
"0.93","0.07","0","0.340236686390532","1,1,2,1,1,3,1,2,4,5,3,6,7,8,3,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47","0.000237941741943359","louvain","edit-mhwiktionary.graphml"
"0.92","0.08","0","0.340236686390532","1,1,2,1,1,3,1,2,4,5,3,6,7,8,3,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47","0.000226974487304688","louvain","edit-mhwiktionary.graphml"
"0.91","0.09","0","0.340236686390532","1,1,2,1,1,3,1,2,4,5,3,6,7,8,3,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47","0.000226974487304688","louvain","edit-mhwiktionary.graphml"
"0.9","0.1","0","0.340236686390532","1,1,2,1,1,3,1,2,4,5,3,6,7,8,3,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47","0.000217914581298828","louvain","edit-mhwiktionary.graphml"
"0.89","0.11","0","0.340236686390532","1,2,1,1,1,3,2,1,4,5,3,6,7,8,3,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47","0.00023198127746582","louvain","edit-mhwiktionary.graphml"
"0.88","0.12","0","0.410714285714286","1,2,1,1,1,3,2,1,4,5,3,6,7,8,3,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47","0.000232934951782227","louvain","edit-mhwiktionary.graphml"
"0.87","0.13","0","0.451111111111111","1,1,2,1,1,3,1,2,4,5,3,6,7,8,3,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47","0.000267982482910156","louvain","edit-mhwiktionary.graphml"
"0.86","0.14","0","0.451111111111111","1,1,2,1,1,3,1,2,4,5,3,6,7,8,3,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47","0.000222921371459961","louvain","edit-mhwiktionary.graphml"
"0.85","0.15","0","0.443359375","1,1,2,1,1,3,1,2,4,5,3,6,7,8,3,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47","0.000216960906982422","louvain","edit-mhwiktionary.graphml"
"0.84","0.16","0","0.443359375","1,1,2,1,1,3,1,2,4,5,3,6,7,8,3,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47","0.000218868255615234","louvain","edit-mhwiktionary.graphml"
"0.83","0.17","0","0.493079584775087","1,1,2,1,1,3,1,2,4,5,3,6,7,8,3,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47","0.000206947326660156","louvain","edit-mhwiktionary.graphml"
"0.82","0.18","0","0.493079584775087","1,1,2,1,1,3,1,2,4,5,3,6,7,8,3,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47","0.0002288818359375","louvain","edit-mhwiktionary.graphml"
"0.81","0.19","0","0.493079584775087","1,1,2,1,1,3,1,2,4,5,3,6,7,8,3,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47","0.00021815299987793","louvain","edit-mhwiktionary.graphml"
"0.8","0.2","0","0.54375","1,1,2,1,1,3,1,2,4,5,3,6,7,8,3,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47","0.000225067138671875","louvain","edit-mhwiktionary.graphml"
"0.79","0.21","0","0.54375","1,1,2,1,1,3,1,2,4,5,3,6,7,8,3,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47","0.000223875045776367","louvain","edit-mhwiktionary.graphml"
"0.78","0.22","0","0.54375","1,1,2,1,1,3,1,2,4,5,3,6,7,8,3,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47","0.000227928161621094","louvain","edit-mhwiktionary.graphml"
"0.77","0.23","0","0.579365079365079","1,1,2,3,1,4,1,2,5,6,4,7,8,9,4,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48","0.000208854675292969","louvain","edit-mhwiktionary.graphml"
"0.76","0.24","0","0.572562358276644","1,1,2,1,1,3,1,2,4,5,3,6,7,8,3,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47","0.000223875045776367","louvain","edit-mhwiktionary.graphml"
"0.75","0.25","0","0.647189349112426","1,1,2,3,1,4,1,2,5,6,4,7,7,8,4,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47","0.000221967697143555","louvain","edit-mhwiktionary.graphml"
"0.74","0.26","0","0.647189349112426","1,1,2,1,3,4,1,2,5,6,4,7,7,8,4,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47","0.00023198127746582","louvain","edit-mhwiktionary.graphml"
"0.73","0.27","0","0.647189349112426","1,1,2,3,1,4,1,2,5,6,4,7,7,8,4,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47","0.000216960906982422","louvain","edit-mhwiktionary.graphml"
"0.72","0.28","0","0.647189349112426","1,1,2,3,1,4,1,2,5,6,4,7,7,8,4,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47","0.000213861465454102","louvain","edit-mhwiktionary.graphml"
"0.71","0.29","0","0.641289437585734","1,1,2,3,1,4,1,2,5,6,4,7,7,8,4,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47","0.000225067138671875","louvain","edit-mhwiktionary.graphml"
"0.7","0.3","0","0.641289437585734","1,1,2,3,1,4,1,2,5,6,4,7,7,8,4,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47","0.000218868255615234","louvain","edit-mhwiktionary.graphml"
"0.69","0.31","0","0.641289437585734","1,1,2,3,1,4,1,2,5,6,4,7,7,8,4,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47","0.000217914581298828","louvain","edit-mhwiktionary.graphml"
"0.68","0.32","0","0.641289437585734","1,1,2,3,1,4,1,2,5,6,4,7,7,8,4,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47","0.000217914581298828","louvain","edit-mhwiktionary.graphml"
"0.67","0.33","0","0.641289437585734","1,1,2,1,3,4,1,2,5,6,4,7,7,8,4,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47","0.000219106674194336","louvain","edit-mhwiktionary.graphml"
"0.66","0.34","0","0.740650969529085","1,2,3,1,1,4,2,3,5,6,4,7,7,8,4,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47","0.000226020812988281","louvain","edit-mhwiktionary.graphml"
